obj_id,sketch_id,obj_filename,sket_filename
b660f7e5959a2ea0,802a7a2daebb4f38,b660f7e5959a2ea0.obj,802a7a2daebb4f38.jpg
3080f1b08986b040,802a7a2daebb4f38,3080f1b08986b040.obj,802a7a2daebb4f38.jpg
90ba6644ad322c47,86889d264071b08d,90ba6644ad322c47.obj,86889d264071b08d.jpg
e9b85e6177ccf14d,86889d264071b08d,e9b85e6177ccf14d.obj,86889d264071b08d.jpg
55a985eef253a7a0,86889d264071b08d,55a985eef253a7a0.obj,86889d264071b08d.jpg
2d0e5e5ef940e212,86889d264071b08d,2d0e5e5ef940e212.obj,86889d264071b08d.jpg
fb8e44e358fa39c8,8f3d320e6bfdb9c4,fb8e44e358fa39c8.obj,8f3d320e6bfdb9c4.jpg
cb4fbea952d068b4,8f3d320e6bfdb9c4,cb4fbea952d068b4.obj,8f3d320e6bfdb9c4.jpg
4c142b488845264b,8f3d320e6bfdb9c4,4c142b488845264b.obj,8f3d320e6bfdb9c4.jpg
eb2ca1b686cec5b6,8f3d320e6bfdb9c4,eb2ca1b686cec5b6.obj,8f3d320e6bfdb9c4.jpg
3575419b4b9d1e89,8fadd0a5150e55bb,3575419b4b9d1e89.obj,8fadd0a5150e55bb.jpg
9841cafe9b5e1f5e,8fadd0a5150e55bb,9841cafe9b5e1f5e.obj,8fadd0a5150e55bb.jpg
d1fa77c870715aa6,8fadd0a5150e55bb,d1fa77c870715aa6.obj,8fadd0a5150e55bb.jpg
2acea48879fd7fec,8fadd0a5150e55bb,2acea48879fd7fec.obj,8fadd0a5150e55bb.jpg
834953da8335695b,9013db08af141f27,834953da8335695b.obj,9013db08af141f27.jpg
8504af9b6f6829dc,9013db08af141f27,8504af9b6f6829dc.obj,9013db08af141f27.jpg
f8b337766428bd4e,9013db08af141f27,f8b337766428bd4e.obj,9013db08af141f27.jpg
89defea2383d8c4c,9013db08af141f27,89defea2383d8c4c.obj,9013db08af141f27.jpg
d5ce39428399616c,920d0233669b8007,d5ce39428399616c.obj,920d0233669b8007.jpg
03b5427c9cbad7df,920d0233669b8007,03b5427c9cbad7df.obj,920d0233669b8007.jpg
40ffabf8d9949b3a,920d0233669b8007,40ffabf8d9949b3a.obj,920d0233669b8007.jpg
6929c827e1ce8419,920d0233669b8007,6929c827e1ce8419.obj,920d0233669b8007.jpg
afb491e33546448e,92638363fccf2782,afb491e33546448e.obj,92638363fccf2782.jpg
f5749752ed4a8e10,92638363fccf2782,f5749752ed4a8e10.obj,92638363fccf2782.jpg
79c95869e0d37be3,92638363fccf2782,79c95869e0d37be3.obj,92638363fccf2782.jpg
4b7e6d7c00dc221c,92638363fccf2782,4b7e6d7c00dc221c.obj,92638363fccf2782.jpg
94ee98fd5cf5e505,937b1839eb275b01,94ee98fd5cf5e505.obj,937b1839eb275b01.jpg
890f0812b9947e09,937b1839eb275b01,890f0812b9947e09.obj,937b1839eb275b01.jpg
c75a9c7c8b59efc9,937b1839eb275b01,c75a9c7c8b59efc9.obj,937b1839eb275b01.jpg
ff2eff3e8be69c85,937b1839eb275b01,ff2eff3e8be69c85.obj,937b1839eb275b01.jpg
59bd33136e830f43,95074b9474208918,59bd33136e830f43.obj,95074b9474208918.jpg
130ee9cf38dcc2a1,95074b9474208918,130ee9cf38dcc2a1.obj,95074b9474208918.jpg
67fbcae05765c5f0,95074b9474208918,67fbcae05765c5f0.obj,95074b9474208918.jpg
7af0ae61cfa42a48,95074b9474208918,7af0ae61cfa42a48.obj,95074b9474208918.jpg
b141dda23578766d,9c91e244378d10e8,b141dda23578766d.obj,9c91e244378d10e8.jpg
55f44c3f728145bb,9c91e244378d10e8,55f44c3f728145bb.obj,9c91e244378d10e8.jpg
0449f665c5c7d649,9c91e244378d10e8,0449f665c5c7d649.obj,9c91e244378d10e8.jpg
f30a9b11844c24b0,9c91e244378d10e8,f30a9b11844c24b0.obj,9c91e244378d10e8.jpg
b609dc59b3039257,a55d269a9117db3f,b609dc59b3039257.obj,a55d269a9117db3f.jpg
1564b04086c2c084,a55d269a9117db3f,1564b04086c2c084.obj,a55d269a9117db3f.jpg
b0334182d0c3faeb,a55d269a9117db3f,b0334182d0c3faeb.obj,a55d269a9117db3f.jpg
2dfa7571f2321b9e,a55d269a9117db3f,2dfa7571f2321b9e.obj,a55d269a9117db3f.jpg
15d746d0e8530e55,a862dd19d386dafb,15d746d0e8530e55.obj,a862dd19d386dafb.jpg
5f38dbc7e09d2cdd,a862dd19d386dafb,5f38dbc7e09d2cdd.obj,a862dd19d386dafb.jpg
56c67f15ec8bdb2c,a862dd19d386dafb,56c67f15ec8bdb2c.obj,a862dd19d386dafb.jpg
deed286d937453e9,a862dd19d386dafb,deed286d937453e9.obj,a862dd19d386dafb.jpg
0b3e8d17d98f5193,a9b963f95acd6c52,0b3e8d17d98f5193.obj,a9b963f95acd6c52.jpg
2736c1212e9624d8,a9b963f95acd6c52,2736c1212e9624d8.obj,a9b963f95acd6c52.jpg
9edcaa9f5ddecfc2,a9b963f95acd6c52,9edcaa9f5ddecfc2.obj,a9b963f95acd6c52.jpg
1b3d973e8c712776,a9b963f95acd6c52,1b3d973e8c712776.obj,a9b963f95acd6c52.jpg
2acea48879fd7fec,b42e77de1e8cd61e,2acea48879fd7fec.obj,b42e77de1e8cd61e.jpg
3575419b4b9d1e89,b42e77de1e8cd61e,3575419b4b9d1e89.obj,b42e77de1e8cd61e.jpg
d1fa77c870715aa6,b42e77de1e8cd61e,d1fa77c870715aa6.obj,b42e77de1e8cd61e.jpg
9841cafe9b5e1f5e,b42e77de1e8cd61e,9841cafe9b5e1f5e.obj,b42e77de1e8cd61e.jpg
b0334182d0c3faeb,b712443c86f071ee,b0334182d0c3faeb.obj,b712443c86f071ee.jpg
2dfa7571f2321b9e,b712443c86f071ee,2dfa7571f2321b9e.obj,b712443c86f071ee.jpg
1564b04086c2c084,b712443c86f071ee,1564b04086c2c084.obj,b712443c86f071ee.jpg
b609dc59b3039257,b712443c86f071ee,b609dc59b3039257.obj,b712443c86f071ee.jpg
f807a75c0e3429fa,be10e56aea982a64,f807a75c0e3429fa.obj,be10e56aea982a64.jpg
78c02d222c27bc25,be10e56aea982a64,78c02d222c27bc25.obj,be10e56aea982a64.jpg
b44e755a2fb42ad0,be10e56aea982a64,b44e755a2fb42ad0.obj,be10e56aea982a64.jpg
5f76ff02b2bd8554,be10e56aea982a64,5f76ff02b2bd8554.obj,be10e56aea982a64.jpg
5a47b8a4ad093e6c,be49351b5c4c2e12,5a47b8a4ad093e6c.obj,be49351b5c4c2e12.jpg
3762672a3fb6a081,be49351b5c4c2e12,3762672a3fb6a081.obj,be49351b5c4c2e12.jpg
5f779cd192cae3a3,be49351b5c4c2e12,5f779cd192cae3a3.obj,be49351b5c4c2e12.jpg
52037651db34d9c6,be49351b5c4c2e12,52037651db34d9c6.obj,be49351b5c4c2e12.jpg
c18dc05027727a8d,c2601a6eeae11ccd,c18dc05027727a8d.obj,c2601a6eeae11ccd.jpg
344e0698585e098a,c2601a6eeae11ccd,344e0698585e098a.obj,c2601a6eeae11ccd.jpg
5d47fcc026aece1e,c2601a6eeae11ccd,5d47fcc026aece1e.obj,c2601a6eeae11ccd.jpg
d63af3f5e7edd913,c2601a6eeae11ccd,d63af3f5e7edd913.obj,c2601a6eeae11ccd.jpg
efc57137562e8eeb,c49f8fd65abd9d89,efc57137562e8eeb.obj,c49f8fd65abd9d89.jpg
6f4322bbfcbf58b6,c49f8fd65abd9d89,6f4322bbfcbf58b6.obj,c49f8fd65abd9d89.jpg
c329a4bfc8c0a995,c49f8fd65abd9d89,c329a4bfc8c0a995.obj,c49f8fd65abd9d89.jpg
f45311b54d5d3fe4,c49f8fd65abd9d89,f45311b54d5d3fe4.obj,c49f8fd65abd9d89.jpg
10b05be54ad24bbf,c88f6243b997a1c7,10b05be54ad24bbf.obj,c88f6243b997a1c7.jpg
e18ea7c595a3d53d,c88f6243b997a1c7,e18ea7c595a3d53d.obj,c88f6243b997a1c7.jpg
fc20b4369ee117fd,c88f6243b997a1c7,fc20b4369ee117fd.obj,c88f6243b997a1c7.jpg
77e419b386f8bb46,c88f6243b997a1c7,77e419b386f8bb46.obj,c88f6243b997a1c7.jpg
d19ff493ba370b6e,d36c017cc4046784,d19ff493ba370b6e.obj,d36c017cc4046784.jpg
a91a958f77aaaf7a,d36c017cc4046784,a91a958f77aaaf7a.obj,d36c017cc4046784.jpg
85e5acde0498e53b,d36c017cc4046784,85e5acde0498e53b.obj,d36c017cc4046784.jpg
76386d460969cd1c,d36c017cc4046784,76386d460969cd1c.obj,d36c017cc4046784.jpg
59bd33136e830f43,d6c208d1f02de99e,59bd33136e830f43.obj,d6c208d1f02de99e.jpg
130ee9cf38dcc2a1,d6c208d1f02de99e,130ee9cf38dcc2a1.obj,d6c208d1f02de99e.jpg
67fbcae05765c5f0,d6c208d1f02de99e,67fbcae05765c5f0.obj,d6c208d1f02de99e.jpg
7af0ae61cfa42a48,d6c208d1f02de99e,7af0ae61cfa42a48.obj,d6c208d1f02de99e.jpg
d63af3f5e7edd913,e0180c855851d906,d63af3f5e7edd913.obj,e0180c855851d906.jpg
344e0698585e098a,e0180c855851d906,344e0698585e098a.obj,e0180c855851d906.jpg
5d47fcc026aece1e,e0180c855851d906,5d47fcc026aece1e.obj,e0180c855851d906.jpg
c18dc05027727a8d,e0180c855851d906,c18dc05027727a8d.obj,e0180c855851d906.jpg
d19ff493ba370b6e,efdc03080f935022,d19ff493ba370b6e.obj,efdc03080f935022.jpg
76386d460969cd1c,efdc03080f935022,76386d460969cd1c.obj,efdc03080f935022.jpg
85e5acde0498e53b,efdc03080f935022,85e5acde0498e53b.obj,efdc03080f935022.jpg
a91a958f77aaaf7a,efdc03080f935022,a91a958f77aaaf7a.obj,efdc03080f935022.jpg
5f76ff02b2bd8554,f33b9b381acfc0e7,5f76ff02b2bd8554.obj,f33b9b381acfc0e7.jpg
78c02d222c27bc25,f33b9b381acfc0e7,78c02d222c27bc25.obj,f33b9b381acfc0e7.jpg
f807a75c0e3429fa,f33b9b381acfc0e7,f807a75c0e3429fa.obj,f33b9b381acfc0e7.jpg
b44e755a2fb42ad0,f33b9b381acfc0e7,b44e755a2fb42ad0.obj,f33b9b381acfc0e7.jpg
2736c1212e9624d8,f3b370d4a110ae1d,2736c1212e9624d8.obj,f3b370d4a110ae1d.jpg
0b3e8d17d98f5193,f3b370d4a110ae1d,0b3e8d17d98f5193.obj,f3b370d4a110ae1d.jpg
9edcaa9f5ddecfc2,f3b370d4a110ae1d,9edcaa9f5ddecfc2.obj,f3b370d4a110ae1d.jpg
1b3d973e8c712776,f3b370d4a110ae1d,1b3d973e8c712776.obj,f3b370d4a110ae1d.jpg
40ffabf8d9949b3a,f87d5ebfae6b0f11,40ffabf8d9949b3a.obj,f87d5ebfae6b0f11.jpg
6929c827e1ce8419,f87d5ebfae6b0f11,6929c827e1ce8419.obj,f87d5ebfae6b0f11.jpg
d5ce39428399616c,f87d5ebfae6b0f11,d5ce39428399616c.obj,f87d5ebfae6b0f11.jpg
03b5427c9cbad7df,f87d5ebfae6b0f11,03b5427c9cbad7df.obj,f87d5ebfae6b0f11.jpg
10b05be54ad24bbf,fb3bfe3603a9e3e6,10b05be54ad24bbf.obj,fb3bfe3603a9e3e6.jpg
e18ea7c595a3d53d,fb3bfe3603a9e3e6,e18ea7c595a3d53d.obj,fb3bfe3603a9e3e6.jpg
77e419b386f8bb46,fb3bfe3603a9e3e6,77e419b386f8bb46.obj,fb3bfe3603a9e3e6.jpg
fc20b4369ee117fd,fb3bfe3603a9e3e6,fc20b4369ee117fd.obj,fb3bfe3603a9e3e6.jpg
22c09296590fb951,fcd5bdb5cc2ef0ae,22c09296590fb951.obj,fcd5bdb5cc2ef0ae.jpg
819367dceddb838b,fcd5bdb5cc2ef0ae,819367dceddb838b.obj,fcd5bdb5cc2ef0ae.jpg
74703abba6aed00b,fcd5bdb5cc2ef0ae,74703abba6aed00b.obj,fcd5bdb5cc2ef0ae.jpg
6585855871402772,fcd5bdb5cc2ef0ae,6585855871402772.obj,fcd5bdb5cc2ef0ae.jpg
deed286d937453e9,fe30baf8ddeb9085,deed286d937453e9.obj,fe30baf8ddeb9085.jpg
5f38dbc7e09d2cdd,fe30baf8ddeb9085,5f38dbc7e09d2cdd.obj,fe30baf8ddeb9085.jpg
15d746d0e8530e55,fe30baf8ddeb9085,15d746d0e8530e55.obj,fe30baf8ddeb9085.jpg
56c67f15ec8bdb2c,fe30baf8ddeb9085,56c67f15ec8bdb2c.obj,fe30baf8ddeb9085.jpg
15d746d0e8530e55,ff0b22b64c6876c8,15d746d0e8530e55.obj,ff0b22b64c6876c8.jpg
deed286d937453e9,ff0b22b64c6876c8,deed286d937453e9.obj,ff0b22b64c6876c8.jpg
56c67f15ec8bdb2c,ff0b22b64c6876c8,56c67f15ec8bdb2c.obj,ff0b22b64c6876c8.jpg
5f38dbc7e09d2cdd,ff0b22b64c6876c8,5f38dbc7e09d2cdd.obj,ff0b22b64c6876c8.jpg
88bf8bc923ad639b,99ab411519639843,88bf8bc923ad639b.obj,99ab411519639843.jpg
3df2c5b8e30103ff,b3ed9acc7b0bfc09,3df2c5b8e30103ff.obj,b3ed9acc7b0bfc09.jpg
3df2c5b8e30103ff,791a95064d646d4d,3df2c5b8e30103ff.obj,791a95064d646d4d.jpg
a08b0c2fe44e748b,89726d47dfecc5de,a08b0c2fe44e748b.obj,89726d47dfecc5de.jpg
a08b0c2fe44e748b,915fe2befcedb621,a08b0c2fe44e748b.obj,915fe2befcedb621.jpg
8504af9b6f6829dc,a78355f5af0244c4,8504af9b6f6829dc.obj,a78355f5af0244c4.jpg
8504af9b6f6829dc,ab56a7cebd49c56e,8504af9b6f6829dc.obj,ab56a7cebd49c56e.jpg
4c681e7d9db52f8b,ff5f34127c2310f9,4c681e7d9db52f8b.obj,ff5f34127c2310f9.jpg
4c681e7d9db52f8b,4bbf36785e34d562,4c681e7d9db52f8b.obj,4bbf36785e34d562.jpg
4c681e7d9db52f8b,563fb6603b0e4895,4c681e7d9db52f8b.obj,563fb6603b0e4895.jpg
e84c540449aea18a,bd0de1af6bc42fd7,e84c540449aea18a.obj,bd0de1af6bc42fd7.jpg
e84c540449aea18a,42375f0bddf144ea,e84c540449aea18a.obj,42375f0bddf144ea.jpg
4bc2868c75c32abd,01380e4ed7c42446,4bc2868c75c32abd.obj,01380e4ed7c42446.jpg
4bc2868c75c32abd,d452e2bd5b8a17bf,4bc2868c75c32abd.obj,d452e2bd5b8a17bf.jpg
4bc2868c75c32abd,06e644886a6366f5,4bc2868c75c32abd.obj,06e644886a6366f5.jpg
fc8524975220e49c,7724953495085f6b,fc8524975220e49c.obj,7724953495085f6b.jpg
fc8524975220e49c,320fd369c21b9292,fc8524975220e49c.obj,320fd369c21b9292.jpg
fc8524975220e49c,c549cfb4c6faab2b,fc8524975220e49c.obj,c549cfb4c6faab2b.jpg
5268c856bdbcd7ec,3adf612a806e7644,5268c856bdbcd7ec.obj,3adf612a806e7644.jpg
5268c856bdbcd7ec,2fcb7666a727ee1c,5268c856bdbcd7ec.obj,2fcb7666a727ee1c.jpg
5268c856bdbcd7ec,3cc8ccc853992a1b,5268c856bdbcd7ec.obj,3cc8ccc853992a1b.jpg
9556be5bb399f203,f841217c00b4861b,9556be5bb399f203.obj,f841217c00b4861b.jpg
9556be5bb399f203,d9e04261972246b2,9556be5bb399f203.obj,d9e04261972246b2.jpg
9556be5bb399f203,6ff1154997818689,9556be5bb399f203.obj,6ff1154997818689.jpg
3707cda48b44084f,50039497af70c6f3,3707cda48b44084f.obj,50039497af70c6f3.jpg
3707cda48b44084f,12073226d8f0f2c5,3707cda48b44084f.obj,12073226d8f0f2c5.jpg
3707cda48b44084f,0238be2fc7be73e1,3707cda48b44084f.obj,0238be2fc7be73e1.jpg
